Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[137]    0.0    0.00    0.00      85+46      freeobj [137]
                0.00    0.00      15/90          clearvalues <cycle 3> [70]
                                  46             freeobj [137]
-----------------------------------------------
                                                 <spontaneous>
[138]    0.0    0.00    0.00                 lua_gettable [138]
                0.00    0.00       1/14000816     luaV_execute <cycle 1> [6]
                0.00    0.00       1/5           reallymarkobject [100]
-----------------------------------------------
                                                 <spontaneous>
[139]    0.0    0.00    0.00                 LoadString [139]
                0.00    0.00       7/4399431     lua_setmetatable [15]
-----------------------------------------------
                0.00    0.00       2/2           clean_const <cycle 1> [74]
[140]    0.0    0.00    0.00       2         iscleared [140]
                0.00    0.00       7/4399431     lua_setmetatable [15]
-----------------------------------------------
                                                 <spontaneous>
[141]    0.0    0.00    0.00                 entersweep [141]
                0.00    0.00       5/15          freeLclosure [120]
                0.00    0.00       5/90          clearvalues <cycle 3> [70]
-----------------------------------------------
                                                 <spontaneous>
[142]    0.0    0.00    0.00                 stackinuse [142]
                0.00    0.00       5/4399431     lua_setmetatable [15]
-----------------------------------------------
                                   1             os_time <cycle 1> [185]
                0.00    0.00       1/14000816     luaE_setdebt [144]
                0.00    0.00       1/14000816     lua_getupvalue [164]
[143]    0.0    0.00    0.00       3         os_date <cycle 1> [143]
                0.00    0.00       1/1           getfield [167]
                0.00    0.00       1/8799331     utf8_decode [11]
                0.00    0.00       1/1           l_message [203]
                0.00    0.00       1/15          lua_rawsetp [258]
                                   2             luaH_del <cycle 1> [13]
-----------------------------------------------
                                                 <spontaneous>
[144]    0.0    0.00    0.00                 luaE_setdebt [144]
                0.00    0.00       1/14000816     os_date <cycle 1> [143]
